dataset	method	trial	mse	r2	time
concrete	dc	1	51.5624687648	0.78062597642	45520.09231567383
concrete	dc	4	48.5349000057	0.825074042908	45530.54633665085
concrete	dc	13	45.4745878167	0.810344724559	45609.995077610016
concrete	dc	12	46.5521252372	0.816004903812	45666.21558022499
concrete	dc	18	61.0527198544	0.739729659203	45729.324445962906
concrete	dc	17	54.8026686049	0.757035122697	45763.578583717346
concrete	dc	7	53.0501664376	0.78263258943	45764.18177199364
concrete	dc	15	54.2099052561	0.781095199875	45764.94447994232
concrete	dc	5	44.2191853863	0.80829601751	45835.00494647026
concrete	dc	9	60.5068639099	0.78563201328	45838.83755016327
concrete	dc	10	50.1537203173	0.767315017892	45847.287883520126
concrete	dc	11	48.540503553	0.770040624934	45853.30373430252
concrete	dc	8	52.1523976828	0.746953853015	45931.07479310036
concrete	dc	16	49.7499745762	0.769042247342	45947.9228553772
concrete	dc	6	45.7374954235	0.80649689402	46004.09920835495
concrete	dc	0	56.8227190005	0.753224529364	46015.637620687485
concrete	dc	19	47.7680907691	0.779821798836	46058.58221364021
concrete	dc	14	48.1441522152	0.802228037255	46238.016570568085
concrete	dc	3	48.18062622	0.780731853019	46397.28619003296
concrete	dc	21	53.1313335348	0.764692289764	43479.701179504395
concrete	dc	33	56.8880591088	0.748474124247	43261.060671806335
concrete	dc	20	54.1784067711	0.763800943334	43743.47569894791
concrete	dc	27	51.2411249168	0.798655491894	43500.315390348434
concrete	dc	28	57.6255100099	0.736707558445	43542.43620634079
concrete	dc	26	55.0805053733	0.731968821642	43571.908432006836
concrete	dc	22	58.1954991639	0.749654447888	43873.45835828781
concrete	dc	32	55.4399922035	0.769983818029	43561.73563051224
concrete	dc	25	62.4474616745	0.72308673059	43729.859494924545
concrete	dc	36	54.0273522037	0.78583123558	43451.34155392647
concrete	dc	30	51.4906594872	0.756871415384	43677.731431007385
concrete	dc	24	52.5716888716	0.774208749708	43942.355016469955
concrete	dc	37	48.2462716043	0.80080937306	43563.08063840866
concrete	dc	31	52.3224965352	0.750873379336	43840.50096607208
concrete	dc	23	49.2421762494	0.76879439391	44089.97717523575
concrete	dc	35	60.0051545446	0.750218146963	43777.07458996773
concrete	dc	34	49.6368094794	0.765424901635	43851.517390728
concrete	dc	29	55.6368810885	0.759717285892	44163.69761776924
concrete	dc	38	56.2731099062	0.767488596112	43830.765325546265
concrete	dc	39	51.5895657262	0.769926857211	43878.118038892746
concrete	dc	43	49.3511737965	0.79953073473	19858.9321308136
concrete	dc	40	52.8850836863	0.756219950215	20284.56566619873
concrete	dc	45	51.23974751	0.76721385195	20060.574773311615
concrete	dc	48	38.4504273728	0.831472907376	19959.669389247894
concrete	dc	47	46.6602484384	0.81506216905	20020.937790870667
concrete	dc	49	48.1034449463	0.790122744388	20037.7585337162
concrete	dc	42	54.3801979699	0.769665187123	20309.769341230392
concrete	dc	46	43.6985234475	0.8164378922	20154.894429206848
concrete	dc	41	54.3934617251	0.771505064439	20400.43937420845
concrete	dc	44	48.1941679369	0.774426204689	20485.608275175095
enc	dc	11	4.65397307176	0.941592904405	104552.28293538094
enc	dc	6	3.89687771304	0.954781410443	104683.49062538147
enc	dc	7	3.41461092229	0.958539743241	104877.82050347328
enc	dc	4	4.09857167393	0.954833519473	104950.71506357193
enc	dc	1	4.14842819767	0.951699642642	105041.08597326279
enc	dc	13	3.58070799939	0.959425365666	105157.02854371071
enc	dc	3	4.57168416903	0.942209210231	105192.61414361
enc	dc	15	4.09754446302	0.946250122062	105193.51816606522
enc	dc	0	4.2331866287	0.949499480575	105231.48880910873
enc	dc	9	3.79123236838	0.952706025243	105271.4967288971
enc	dc	18	3.91025666674	0.951690992062	105287.13241291046
enc	dc	2	4.0656170776	0.95288549116	105310.82267522812
enc	dc	5	4.59942816872	0.944913796571	105379.73600006104
enc	dc	8	4.38117678489	0.945279614034	105390.50283408165
enc	dc	16	5.2571099185	0.939415984285	105412.12759041786
enc	dc	17	4.20945768745	0.954303518808	105451.21232819557
enc	dc	12	3.73281557176	0.959596430929	105493.34026551247
enc	dc	14	4.03468584582	0.95466784919	105532.50258207321
enc	dc	10	3.94005323646	0.951565567892	105712.56114172935
enc	dc	19	4.34936148896	0.948260530452	105717.01246333122
enc	dc	31	3.27628079372	0.958690777787	81792.2890548706
enc	dc	21	3.74230100004	0.956667985658	83151.98383331299
enc	dc	22	4.15738148271	0.95430498547	83068.38993239403
enc	dc	29	3.90753639261	0.954708086034	82874.30568575859
enc	dc	20	2.6361550928	0.967266805708	83605.03659415245
enc	dc	37	3.78363896658	0.95491660599	82679.61791968346
enc	dc	32	3.37141822428	0.963340823753	82884.15637922287
enc	dc	24	4.17829946802	0.950784198925	83255.43345499039
enc	dc	23	3.99488305555	0.951851899639	83606.5630967617
enc	dc	30	4.15654052445	0.955917800488	83413.30521059036
enc	dc	28	4.26271021356	0.948371857226	83516.73091673851
enc	dc	34	3.80687287963	0.955685107388	83417.93748235703
enc	dc	36	4.59628541066	0.951301040383	83545.18109345436
enc	dc	27	3.47514648162	0.953697582246	83948.63986468315
enc	dc	26	4.01275031697	0.955567938668	83950.3516960144
enc	dc	25	4.69332778623	0.948194144994	84010.4146039486
enc	dc	35	3.80506369724	0.958742745198	83836.30877304077
enc	dc	38	3.73253551747	0.959396014724	83838.6533870697
enc	dc	39	4.07697892499	0.947978785558	83845.38199687004
enc	dc	33	4.43999862674	0.946173894486	84198.39230465889
enc	dc	40	3.79302414482	0.954248094677	75339.46726369858
enc	dc	41	3.90698702827	0.956592274794	74949.14074349403
enc	dc	46	3.91742023283	0.949181471101	74908.19945216179
enc	dc	45	3.80377733745	0.95550991751	74964.48259210587
enc	dc	42	3.62154310721	0.957038086572	75260.63976812363
enc	dc	48	3.49019817814	0.96349509945	74746.28616309166
enc	dc	43	4.68204381141	0.941878437778	75302.3167488575
enc	dc	49	3.35606334303	0.962499183866	74860.06945466995
enc	dc	44	4.59807687537	0.940713297302	75422.46148824692
enc	dc	47	4.39344106336	0.949018625098	75288.36625480652
airfoil	ep-lex-semidynamic	43	12.7242583795	0.625324096242	120259.76199769974
airfoil	ep-lex-semidynamic	25	13.9025634247	0.574234831944	120561.93807148933
airfoil	ep-lex-semidynamic	36	13.0567073714	0.602620163977	120576.88942050934
airfoil	ep-lex-semidynamic	22	7.78921446249	0.792879192229	120604.70327329636
airfoil	ep-lex-semidynamic	44	8.64502044946	0.780417402731	120674.86469125748
airfoil	ep-lex-semidynamic	41	9.12864794987	0.754048425207	120757.36761188507
airfoil	ep-lex-semidynamic	34	13.8700288262	0.681110652304	120772.18182897568
airfoil	ep-lex-semidynamic	5	11.821221254	0.67164107118	120792.56731629372
airfoil	ep-lex-semidynamic	33	10.6535236394	0.711078170337	120808.25681972504
airfoil	ep-lex-semidynamic	10	13.4191793468	0.614952149845	120827.46418619156
airfoil	ep-lex-semidynamic	17	13.852417172	0.639565903596	120839.68885374069
airfoil	ep-lex-semidynamic	49	10.6298127742	0.701024610966	120866.29656815529
airfoil	ep-lex-semidynamic	12	9.08481920612	0.778123043944	120884.35578346252
airfoil	ep-lex-semidynamic	46	13.4289354623	0.667825652901	120890.03785705566
airfoil	ep-lex-semidynamic	27	10.7015620657	0.714778232514	120892.22966647148
airfoil	ep-lex-semidynamic	6	13.5973854661	0.620706661501	120895.87836909294
airfoil	ep-lex-semidynamic	28	15.067561402	0.611394771966	120907.38219690323
airfoil	ep-lex-semidynamic	26	12.1963396279	0.6520259281	120912.61319637299
airfoil	ep-lex-semidynamic	2	12.7846128721	0.708222565551	120914.86972999573
airfoil	ep-lex-semidynamic	45	11.0123738805	0.697892314603	120921.54594373703
airfoil	ep-lex-semidynamic	14	9.34280354854	0.762152638107	120973.3063762188
airfoil	ep-lex-semidynamic	48	10.9342887716	0.665202257249	120974.18928432465
airfoil	ep-lex-semidynamic	19	12.5271916538	0.650467215786	120977.13119649887
airfoil	ep-lex-semidynamic	21	9.49248442896	0.760838982433	120987.67589378357
airfoil	ep-lex-semidynamic	37	13.9036873649	0.591616549265	121006.68842458725
airfoil	ep-lex-semidynamic	0	9.51080979588	0.721686663362	121031.36583280563
airfoil	ep-lex-semidynamic	23	9.65754953497	0.728734758729	121032.65323114395
airfoil	ep-lex-semidynamic	38	8.92286377747	0.777662863299	121037.47823405266
airfoil	ep-lex-semidynamic	4	10.5696087876	0.694449364568	121039.33897566795
airfoil	ep-lex-semidynamic	11	10.2114985655	0.743347738415	121065.60972189903
airfoil	ep-lex-semidynamic	15	13.8782051242	0.575401904364	121067.5164361
airfoil	ep-lex-semidynamic	8	12.0280042335	0.700111284658	121073.50574326515
airfoil	ep-lex-semidynamic	40	11.9007362247	0.653185452715	121076.66799211502
airfoil	ep-lex-semidynamic	35	10.1795192731	0.727036921234	121078.44211244583
airfoil	ep-lex-semidynamic	29	10.4153090963	0.728481404552	121081.74083995819
airfoil	ep-lex-semidynamic	42	7.96535721285	0.795734622361	121084.2090101242
airfoil	ep-lex-semidynamic	7	14.3748282202	0.61337571133	121089.8646914959
airfoil	ep-lex-semidynamic	20	13.1141566053	0.629862370578	121094.98356199265
airfoil	ep-lex-semidynamic	47	10.0833534983	0.685261733643	121100.75530147552
airfoil	ep-lex-semidynamic	39	9.94859323671	0.740540913599	121108.03072571754
airfoil	ep-lex-semidynamic	32	10.4830454635	0.728974192054	121110.69596171379
airfoil	ep-lex-semidynamic	16	10.6369086972	0.712643369711	121115.02872753143
airfoil	ep-lex-semidynamic	1	11.8523306788	0.672822596105	121123.88359546661
airfoil	ep-lex-semidynamic	24	8.87437924607	0.776862165545	121123.97639870644
airfoil	ep-lex-semidynamic	9	8.61626469616	0.781089386174	121131.51589608192
airfoil	ep-lex-semidynamic	30	11.5366464316	0.68808779855	121132.04807806015
airfoil	ep-lex-semidynamic	31	11.3764064187	0.624341501232	121132.26556420326
airfoil	ep-lex-semidynamic	13	10.5590828011	0.703288956534	121133.92698311806
airfoil	ep-lex-semidynamic	3	10.4012040643	0.681434919592	121135.71931815147
airfoil	ep-lex-semidynamic	18	13.9043491309	0.593082813282	121141.14116168022
concrete	ep-lex-semidynamic	30	44.7476259637	0.793705335334	117365.68058466911
concrete	ep-lex-semidynamic	29	58.3879803551	0.743969044762	117461.3814740181
concrete	ep-lex-semidynamic	37	47.3081462039	0.81120117958	117606.21602535248
concrete	ep-lex-semidynamic	20	47.9941677372	0.782474694533	117653.52453303337
concrete	ep-lex-semidynamic	32	43.2857648503	0.821222391884	118010.98459243774
concrete	ep-lex-semidynamic	14	49.8409865386	0.79211882233	118042.92710113525
concrete	ep-lex-semidynamic	44	45.0390299999	0.816625397849	118074.51018667221
concrete	ep-lex-semidynamic	13	48.9351765798	0.796705250118	118076.18205928802
concrete	ep-lex-semidynamic	47	52.6304634612	0.814577338702	118168.69795227051
concrete	ep-lex-semidynamic	15	47.0929645176	0.811651294685	118207.58246994019
concrete	ep-lex-semidynamic	0	52.454155116	0.788848403516	118256.13708996773
concrete	ep-lex-semidynamic	25	47.5838380974	0.797354475928	118256.26489496231
concrete	ep-lex-semidynamic	24	49.1842763373	0.793752013989	118266.33061814308
concrete	ep-lex-semidynamic	7	44.3445395103	0.826469331749	118276.63879036903
concrete	ep-lex-semidynamic	2	50.7345367815	0.772309673363	118276.74011325836
concrete	ep-lex-semidynamic	39	47.5557853052	0.777414860031	118319.1029393673
concrete	ep-lex-semidynamic	11	43.2837271258	0.823343777885	118321.876983881
concrete	ep-lex-semidynamic	42	48.3380123593	0.796517839487	118325.35511422157
concrete	ep-lex-semidynamic	28	50.672038266	0.791039428144	118326.59590768814
concrete	ep-lex-semidynamic	36	53.2226187466	0.785845238522	118331.50734376907
concrete	ep-lex-semidynamic	9	54.3124630089	0.807104268469	118335.03456830978
concrete	ep-lex-semidynamic	43	50.2930484784	0.786279890541	118337.37630295753
concrete	ep-lex-semidynamic	38	50.4115179969	0.779814289171	118340.29757237434
concrete	ep-lex-semidynamic	18	50.9795374016	0.768915478786	118343.2629930973
concrete	ep-lex-semidynamic	21	55.7099819468	0.785800526415	118355.51210832596
concrete	ep-lex-semidynamic	46	42.7199354749	0.81264962277	118362.76046442986
concrete	ep-lex-semidynamic	3	51.9278402357	0.777276364536	118368.32161951065
concrete	ep-lex-semidynamic	34	49.8029427893	0.786426310931	118372.42425870895
concrete	ep-lex-semidynamic	48	36.5413192735	0.851007063753	118382.5374288559
concrete	ep-lex-semidynamic	5	42.1871180408	0.829773498361	118385.55856227875
concrete	ep-lex-semidynamic	49	48.9087895605	0.792776282178	118390.29294252396
concrete	ep-lex-semidynamic	41	47.162375014	0.821333868252	118406.33984160423
concrete	ep-lex-semidynamic	6	40.049668142	0.827537196323	118411.64514136314
concrete	ep-lex-semidynamic	33	47.0997358785	0.788507462545	118414.43610095978
concrete	ep-lex-semidynamic	1	44.7870567133	0.822679164104	118416.1047000885
concrete	ep-lex-semidynamic	19	44.0578542351	0.794051162774	118421.01851058006
concrete	ep-lex-semidynamic	10	47.2878493343	0.797942007221	118421.46531057358
concrete	ep-lex-semidynamic	27	46.1950446908	0.808873500466	118425.77327275276
concrete	ep-lex-semidynamic	40	46.8632832254	0.788000773627	118426.09452199936
concrete	ep-lex-semidynamic	26	52.3974830261	0.757241521173	118430.4152314663
concrete	ep-lex-semidynamic	8	48.1160360008	0.757328810628	118433.403673172
concrete	ep-lex-semidynamic	17	40.2261317905	0.833753243212	118435.45932745934
concrete	ep-lex-semidynamic	35	37.8307878238	0.843980455433	118435.81843948364
concrete	ep-lex-semidynamic	16	42.7980720443	0.805580649703	118439.18133115768
concrete	ep-lex-semidynamic	31	53.0636907795	0.769978676201	118439.99121809006
concrete	ep-lex-semidynamic	22	46.981622805	0.800409883601	118440.66196894646
concrete	ep-lex-semidynamic	4	46.8806367217	0.828937102818	118441.89153265953
concrete	ep-lex-semidynamic	45	44.5839985662	0.812509825815	118441.85859847069
concrete	ep-lex-semidynamic	12	48.1186958314	0.809727371422	118442.10961079597
concrete	ep-lex-semidynamic	23	45.5269951528	0.800827161852	118442.93615746498
enc	ep-lex-semidynamic	23	3.49787096308	0.960950638577	118955.62441015244
enc	ep-lex-semidynamic	45	3.54385650724	0.958345918377	119179.89571619034
enc	ep-lex-semidynamic	20	2.87691862116	0.965473781105	119448.68528032303
enc	ep-lex-semidynamic	34	3.11646990225	0.963440606917	119495.24713468552
enc	ep-lex-semidynamic	26	4.00888205173	0.955534874589	119506.79557323456
enc	ep-lex-semidynamic	8	3.06021901677	0.964980734901	119542.83997607231
enc	ep-lex-semidynamic	0	3.62044204691	0.95970946135	119561.58772206306
enc	ep-lex-semidynamic	11	4.01348286897	0.952688441036	119577.80917191505
enc	ep-lex-semidynamic	10	3.0836048739	0.964037096223	119614.65538835526
enc	ep-lex-semidynamic	36	3.63163746726	0.96032168193	119653.19982814789
enc	ep-lex-semidynamic	2	3.6841486855	0.957189653034	119669.10433864594
enc	ep-lex-semidynamic	32	2.84511691252	0.969966235028	119675.9662861824
enc	ep-lex-semidynamic	18	3.25323625292	0.961624580673	119681.71244335175
enc	ep-lex-semidynamic	44	4.18572026258	0.945328666413	119707.68146467209
enc	ep-lex-semidynamic	1	3.58427524127	0.961923421431	119711.19907641411
enc	ep-lex-semidynamic	13	3.32730018486	0.962290386433	119733.50297093391
enc	ep-lex-semidynamic	40	4.48233941225	0.947138908717	119750.32702922821
enc	ep-lex-semidynamic	37	2.87066941715	0.967051274086	119755.46240782738
enc	ep-lex-semidynamic	7	3.3924869568	0.960392100705	119773.52342963219
enc	ep-lex-semidynamic	24	3.82194249029	0.955509341997	119780.48182797432
enc	ep-lex-semidynamic	42	3.84231447707	0.959689138266	119798.28241252899
enc	ep-lex-semidynamic	29	3.62611212477	0.958634071193	119804.65300559998
enc	ep-lex-semidynamic	38	3.47363360732	0.958526459023	119808.2254281044
enc	ep-lex-semidynamic	3	2.98384267867	0.966202805874	119811.56624746323
enc	ep-lex-semidynamic	21	3.02992050731	0.963709678263	119812.26314592361
enc	ep-lex-semidynamic	35	4.11130949226	0.953828354927	119817.64591526985
enc	ep-lex-semidynamic	39	3.39225881712	0.956839825273	119818.14982032776
enc	ep-lex-semidynamic	47	4.14014852455	0.954677299366	119822.9876396656
enc	ep-lex-semidynamic	41	4.24695799968	0.949641715731	119828.48049640656
enc	ep-lex-semidynamic	31	2.35210961783	0.970429755417	119833.96431899071
enc	ep-lex-semidynamic	33	3.26073736621	0.962232212179	119834.4644548893
enc	ep-lex-semidynamic	43	3.25209031553	0.960113053614	119834.51932263374
enc	ep-lex-semidynamic	27	2.91515074757	0.963227489165	119837.99959945679
enc	ep-lex-semidynamic	16	3.87030134646	0.958600114722	119862.59140729904
enc	ep-lex-semidynamic	9	3.61145166125	0.956801203385	119866.17650055885
enc	ep-lex-semidynamic	28	3.98441400026	0.954200274908	119883.9333126545
enc	ep-lex-semidynamic	22	4.53512014095	0.953060971752	119887.69804310799
enc	ep-lex-semidynamic	14	3.90320401402	0.955785287358	119894.12325453758
enc	ep-lex-semidynamic	46	3.23547891087	0.957603549386	119895.02980160713
enc	ep-lex-semidynamic	48	3.87074790817	0.954880110667	119898.7335934639
enc	ep-lex-semidynamic	19	4.71549874138	0.946220714343	119901.24837684631
enc	ep-lex-semidynamic	12	4.04684551574	0.954560330369	119914.91121673584
enc	ep-lex-semidynamic	30	3.90273871759	0.958042363023	119916.3346683979
enc	ep-lex-semidynamic	25	3.02371246558	0.966871073168	119919.36432600021
enc	ep-lex-semidynamic	49	2.64618420219	0.969720106506	119921.64591288567
enc	ep-lex-semidynamic	6	3.43184257732	0.962502997265	119924.59397244453
enc	ep-lex-semidynamic	5	5.62089705069	0.933372400748	119925.26707577705
enc	ep-lex-semidynamic	15	4.40389751584	0.944754324614	119935.6028881073
enc	ep-lex-semidynamic	4	2.8608831987	0.967902756952	119938.98397278786
enc	ep-lex-semidynamic	17	9.99950515638	0.891566836472	119939.12508654594
enh	ep-lex-semidynamic	17	0.962417031697	0.990660289492	120602.44593214989
enh	ep-lex-semidynamic	12	1.51796541734	0.985105974266	120670.78237390518
